StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,"Herramientas que aplicaste como las actividades, reportes, ""quizzes"", dentro de la plataforma de CANVAS en el desarrollo de la experiencia de Servicio Social",Q2_6,Q2_7,Q2_8,Q5,Q9,Q6,Al concluir este Bloque con Sentido Humano,Vivir la experiencia de aprendizaje relacionada con un Objetivo de Desarrollo Sostenible,Nivel de sensibilización que aportó esta unidad de formación para la atención de necesidades sociales,Seguimiento y liderazgo que dio la organización socio formadora en el desarrollo de tu experiencia,Q3,Q7,CRN,Nombre de Experiencia,OSF,Periodo,Semana,Tipo de Formato
17/06/22 8:32,17/06/22 8:35,IP Address,131.178.102.140,100,181,True,17/06/22 8:35,R_1KshLsX3eV17l76,@01581,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho", 4, 3, 3, 2,"
1 Nada Satisfecho","
1 Nada Satisfecho", 4,No,Sí,Falta de organización, 3, 3, 3, 3,Todo bien,Reconocimiento,28037,La Alegria del Saber,"AECOAH, Asociación de Estudiantes de Coahuila",3,1-3,Regular
17/06/22 8:33,17/06/22 8:36,IP Address,189.159.34.199,100,163,True,17/06/22 8:36,R_1fenb4Kjw06yeml,@01582,,25.6544,-100.4056,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo el servicio estuvo super interesante y me ayudo a aplicarme mas en todo sentido.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me gusto como esto se enfocaba en ayudar a la gente dentro del campus, aunque no les gustaba a muchos el hecho de que les dijeramos era por su salud.",Reconocimiento,28125,Embajadores de Bienestar para estudiantes,"LIFE, Liderazgo y Formación Estudiantil",3,1-3,Regular
17/06/22 8:36,17/06/22 8:37,IP Address,187.138.17.232,100,76,True,17/06/22 8:37,R_2drSZVIdfTDytLB,@01583,,25.7633,-100.2783,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Todo muy bien organizado.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Las guardias que hacíamos para solicitar el uso de cubre bocas.,Reconocimiento,28125,Embajadores de Bienestar para estudiantes,"LIFE, Liderazgo y Formación Estudiantil",3,1-3,Regular
17/06/22 8:40,17/06/22 8:43,IP Address,131.178.102.192,100,186,True,17/06/22 8:43,R_2aCrMEKElF2vrkv,@01584,,25.6449,-100.311,email,ES-ES, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Es bueno ayudar a los niños a aprender,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Al estar diseñando los contenidos de salud para los niños, pensé en la importancia que estos les brindan. Son aprendizajes que se les quedarán para toda la vida.",Área de oportunidad,28170,EDUCACIÓN EN SALUD,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C",3,1-3,Regular
17/06/22 8:45,17/06/22 8:46,IP Address,189.160.238.43,100,81,True,17/06/22 8:46,R_2anaQe8YoXdX99I,@01585,,25.6794,-100.2066,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho este proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",La experiencia mas agradable fue el saber que este proyecto tiene impacto en una gran causa,Reconocimiento,28008,Aprendamos Juntos: Coordinador Académico Matemáticas,Dirección de Servicio Social - Aprendizajes para todos,3,1-3,Regular
17/06/22 8:44,17/06/22 8:48,IP Address,131.178.102.164,100,205,True,17/06/22 8:48,R_29h77AuSKgzTFnP,@01586,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,"Es una buena causa y cada semestre se nota las ganas que tienen los diferentes EMS en aprender, es algo placentero poder ver como impacta tu grano de arena el futuro de nuestra sociedad.","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto bastante esta experiencia sirviendo como tutor para estudiantes de preparatoria  solo creo que hay muy poco margen de tiempo para enseñar todos los contenidos de forma completa y clara para el EMS.,Área de oportunidad,28269,Aprendamos Juntos: Tutor Académico Matématicas,Dirección de Servicio Social - Aprendizajes para todos,3,1-3,Regular
17/06/22 8:40,17/06/22 8:49,IP Address,131.178.102.188,100,521,True,17/06/22 8:49,R_1N4FzBZ9rpoJ2y6,@01587,,25.6449,-100.311,email,ES-ES, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó mucho trabajar con ellos. Realmente fue un servicio muy satisfactorio.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me pareció muy buena la organización y la comunicación con coordinación. Fue una experiencia muy amena durante todo el servicio,Reconocimiento,28189,Jaquemat,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial",3,1-3,Regular
17/06/22 8:45,17/06/22 8:52,IP Address,131.178.102.140,100,404,True,17/06/22 8:52,R_27xKZ7PZjkD1TQM,@01588,,25.6449,-100.311,email,ES-ES, 3, 3, 2, 4, 2, 3, 3, 3,No,Sí,Está muy bien la idea pero falta que organicen bien el cupo por los aprendices dispuestos y una mejor forma de organizar la información , 2, 2, 2, 2,Me gustó mucho la idea pero me hubiera gustado que hubieran aprendices más dispuestos,Área de oportunidad,28133,Inglés para todos en CONAFE,"CONAFE, Consejo Nacional de Fomento Educativo",3,2-3,Regular
17/06/22 8:59,17/06/22 9:01,IP Address,131.178.102.184,100,139,True,17/06/22 9:01,R_bBqFT3bZV9uuqiJ,@01589,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,la experiencia con los niños es muy interesante y linda,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Convivir con los niños y ayudarlos a tener ganas de aprender me ayudó tanto a mi como a ellos,Reconocimiento,28196,Sembrando Conciencia,"SAIQ, Sociedad de Alumnos de Ingeniería Química",3,1-3,Regular
17/06/22 9:00,17/06/22 9:02,IP Address,104.28.91.89,100,153,True,17/06/22 9:02,R_2yjfNXIuqp56O8V,@01590,,31.7054,-106.451,email,ES-ES, 4, 4, 4, 4, 4, 4, 3, 4,Sí,Sí,Muy buena idea para acabar con la pobreza, 4, 4, 4, 4,,,28208,Cuenta Conmigo,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,3,1-3,Regular
17/06/22 9:03,17/06/22 9:04,IP Address,200.68.128.49,100,92,True,17/06/22 9:04,R_AjPaX8dO7fmsCqZ,@01591,,19.3981,-99.1412,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",No,Sí,Me gusta el objetivo de empoderamiento que buscan transmitir, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Estuvo muy interesante poner en practica los temas que aprendo en el aula en el servicio social,Reconocimiento,28208,Cuenta Conmigo,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,3,1-3,Regular
17/06/22 9:05,17/06/22 9:06,IP Address,189.219.221.228,100,62,True,17/06/22 9:06,R_2c14bgpTUfduMfA,@01592,,25.7437,-100.408,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,La habilidad de hablar con vecinos. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Conocer nuevas personas. ,Reconocimiento,28093,Centro de Acopio,"Vecinos Fuente del Valle, A.C.",3,1-3,Regular
17/06/22 9:02,17/06/22 9:07,IP Address,189.219.221.93,100,287,True,17/06/22 9:07,R_3h3FoDHC1YOeppb,@01593,,25.7437,-100.408,email,ES-ES, 4, 4, 4, 4, 3, 4, 4, 4,Sí,Sí,Creo que es una muy buena sociofromadora y me gustaría continuar trabajando con ellos en futuros proyectos solidarios., 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Fue muy bonita, me gustó mucho y hace mucho tiempo que no convivía de manera presencial en alguna labor solidaria y no pude salir más contento.",Reconocimiento,28195,Taller de Química,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología",3,1-3,Regular
15/06/22 16:17,17/06/22 9:12,IP Address,187.192.57.117,100,147264,True,17/06/22 9:12,R_OlLNyaqPqY6BJgR,@01594,,25.6449,-100.311,email,ES-ES, 4, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gusto mucho la iniciativa,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho la iniciativa,Reconocimiento,28047,Niños Regios,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",3,1-3,Regular
17/06/22 8:56,17/06/22 9:12,IP Address,131.178.200.61,100,935,True,17/06/22 9:12,R_1kM3P8PmOAbFg7M,@01595,,19.4371,-99.0111,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 2, 4,"
5 Muy Satisfecho", 4,Sí,Sí,Me gustó dar clases,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto que el trabajo fuera en parejas y pudiéramos realizar visitas ,Reconocimiento,28208,Cuenta Conmigo,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,3,1-3,Regular
17/06/22 9:11,17/06/22 9:14,IP Address,131.178.102.212,100,131,True,17/06/22 9:14,R_2OT5YuXvzY1JhFG,@01596,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Desde mi punto de vista el servicio tiene organización y todo lo que conlleva para ser un servicio social perfecto. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Muy buena experiencia ,Reconocimiento,28048,Un Paso Adelante,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",3,1-3,Regular
17/06/22 9:12,17/06/22 9:14,IP Address,131.178.102.140,100,156,True,17/06/22 9:14,R_3k83aFBIKwTTL49,@01597,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Creo que la intención de HIC ME es buenisima y están abordando un tema del cual muy pocas personas hablan, espero en un futuro volver a trabajar con ellos y seguir ayudando a más niños para ayudarlos a encontrar una familia ","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Creo que la utilización de redes sociales en este tipo de acciones es fundamental ya que le permite a a la organización tener más alcance y por ende mayor apoyo externo ,Reconocimiento,28265,Cambiando la conversación: Niñez institucionalizada,"HIC ME, A.C.",3,1-3,Regular
17/06/22 9:17,17/06/22 9:19,IP Address,189.207.36.87,100,111,True,17/06/22 9:19,R_3iCf8gKzTiQFHtG,@01598,,25.6449,-100.311,email,ES-ES, 4, 4,"
5 Muy Satisfecho", 4, 3,"
5 Muy Satisfecho", 4, 4,No,Sí,Todo bien,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó trabajar con los niños,Reconocimiento,28155,Vive con Arte,"AEAC, Asociación de Estudiantes de Arte y Cultura",3,1-3,Regular
17/06/22 9:19,17/06/22 9:20,IP Address,187.192.21.195,100,86,True,17/06/22 9:20,R_2dpaJNRn3oRSWkI,@01599,,25.5011,-100.2383,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena causa,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gusto mucho la interacción con el SF,Reconocimiento,28024,Alimenta Corazones 2021,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",3,1-3,Regular
17/06/22 9:25,17/06/22 9:26,IP Address,104.28.50.25,100,60,True,17/06/22 9:26,R_2U4tFl0pLG7GEJ5,@01600,,25.6759,-100.3208,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buen trabajo logrado,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Creo que entregamos mucho valor a los beneficiarios ,Reconocimiento,28208,Cuenta Conmigo,SACPF - Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas,3,1-3,Regular
17/06/22 9:25,17/06/22 9:28,IP Address,189.203.91.9,100,176,True,17/06/22 9:28,R_1QK2drzmc9CEzoK,@01601,,25.6759,-100.3208,email,ES-ES, 4,"
5 Muy Satisfecho", 4, 4, 4, 4, 4, 4,Sí,Sí,Es muy lindo el propósito del programa , 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Trabajar con niños curiosos por la ciencia y el aprendizaje, te llena el corazón e alegría c':",Reconocimiento,28003,Cosmonautas,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey",3,1-3,Regular
17/06/22 9:36,17/06/22 9:37,IP Address,131.178.102.148,100,80,True,17/06/22 9:37,R_1ruoW6Zq5gLE2o4,@01602,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó mucho la experiencia que vivi en el servicio,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Tanto los estudiantes, porque di clase, como yo aprendimos mucho",Reconocimiento,28049,Programando un México Mejor,"SAITC, Sociedad de Alumnos de Ingeniería en Tecnologías Computacionales",3,1-3,Regular
17/06/22 9:38,17/06/22 9:41,IP Address,189.152.50.153,100,150,True,17/06/22 9:41,R_2v8oHbHm1qKdOum,@01603,,25.6589,-100.2651,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Estoy muy agradecida de compartir mi segundo semestre de servicio social con cuentos para crecer. Es una organización muy bonita de la que me siento orgullosa de formar parte. , 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Estuvo excelente poder compartirles algunos de mis conocimientos a los niños, al igual que entretenerlos aunque haya sido una hora por semana. Es un servicio social muy bonito. ",Reconocimiento,28038,Cuentos para Crecer,Red Unidos para Trascender de la Iniciativa Campana-Altamira,3,1-3,Regular
17/06/22 9:40,17/06/22 9:42,IP Address,189.219.41.203,100,122,True,17/06/22 9:42,R_86bxCtGdgaFZTfr,@01604,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3, 4, 4, 3,Sí,Sí,"Muchas gracias por aceptar nuestras  asesorías, espero les hayan interesado","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustaría observar como se desarrollaría en un ambiente presencial sé que sería mucho mas complicada la logística no obstante la interacción sería algo interesante,Área de oportunidad,28003,Cosmonautas,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey",3,1-3,Regular
17/06/22 9:40,17/06/22 9:42,IP Address,131.178.102.220,100,130,True,17/06/22 9:42,R_1GTC6OzkYCW9otN,@01605,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Las asignaciones de trabajo eran de valor,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28270,Instituto de Bienestar Integral,Instituto de Bienestar Integral,3,1-3,Regular
17/06/22 9:42,17/06/22 9:43,IP Address,131.178.102.216,100,56,True,17/06/22 9:43,R_2Y3pGyLVTcsgBXn,@01606,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy buena atención y mucha participación,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Beneficiarios muy satisfechos,Reconocimiento,28209,Computación para Todos,SAITD – Sociedad de Alumnos de Ingeniería en Transformación Digital de Negocios,3,1-3,Regular
17/06/22 9:38,17/06/22 9:44,IP Address,131.178.102.164,100,367,True,17/06/22 9:44,R_1etyevFVrbbjAn4,@01607,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,exceleente para trascender,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Mucho trabajo y relativamente exigente, debe exisitr buen equipo",Reconocimiento,28278,Zona Shero,Zona Shero,3,1-3,Regular
17/06/22 9:43,17/06/22 9:48,IP Address,187.192.10.216,100,259,True,17/06/22 9:48,R_VXCxKUpTBAaZGbT,@01608,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 3,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,De manera personal me gustó mucho la atención que nos brindió la organización y fue muy bueno poder interactuar con los niños de manera presencial y que pudiéramos enseñarles experimentos de química. ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó mucho el poder interactuar con niños de educación básica quienes estuvieron siempre muy interesados en la realización de experimentos e interés por la ciencia.,Reconocimiento,28195,Taller de Química,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología",3,1-3,Regular
17/06/22 8:52,17/06/22 9:50,IP Address,131.178.102.156,100,3469,True,17/06/22 9:50,R_2S1wLS9VC4fzS93,@01609,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho", 4, 3, 4, 3,"
5 Muy Satisfecho","
5 Muy Satisfecho", 2,Sí,Sí,Fue una experiencia muy enriquecedora. , 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo", 4,Aprendí mucho y fue muy disfrutable.,Reconocimiento,27989,Arte en acción,"MARCO, Museo de Arte Contemporáneo, A.C.",3,2-3,Regular
17/06/22 9:50,17/06/22 9:50,IP Address,187.189.69.163,100,48,True,17/06/22 9:50,R_um4n52NCwlmf5BL,@01610,,25.7831,-100.1807,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho", 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy bien , 4,"
5 Totalmente de Acuerdo", 4,"
5 Totalmente de Acuerdo",Muy buena gente ,Reconocimiento,28046,Emprender para Todos,"SAIID, Sociedad de Alumnos de Ingeniería en Innovación y Desarrollo",3,1-3,Regular
17/06/22 9:56,17/06/22 9:57,IP Address,187.161.119.88,100,86,True,17/06/22 9:57,R_2tbU6EIKcYHbpmY,@01611,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Esta muy padre que tengamos libertad y nos dejen ser creativos para crear un proyecto,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,27934,Arte por la Vida UNAC,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C.",3,1-3,Regular
17/06/22 10:05,17/06/22 10:07,IP Address,187.167.254.78,100,102,True,17/06/22 10:07,R_V3S9hjZmdIqQ8vv,@01612,,25.6794,-100.2066,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,"Me encanta la actitud de Arlen, es una excelente persona!","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",,,28270,Instituto de Bienestar Integral,Instituto de Bienestar Integral,3,1-3,Regular
17/06/22 10:08,17/06/22 10:09,IP Address,131.178.200.61,100,85,True,17/06/22 10:09,R_3J5bs9Gwhm3SiKT,@01613,,19.4371,-99.0111,email,ES-ES, 4,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho", 4,Sí,Sí,Creo que soo así podemos cambiar al país. Se debe seguir compartiendo conocimiento.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Todo muy bien, me gustaría que hubiera una relación más duradera con los beneficiarios.",Área de oportunidad,28200,Enseñando Caminos,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia",3,1-3,Regular
13/06/22 22:18,17/06/22 10:13,IP Address,187.192.65.144,100,302087,True,17/06/22 10:13,R_3MzmdTpNBo1WBc6,@01614,,25.1295,-99.811,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Me gustó mucho que esta experiencia se haya podido fusionar con una problemática que estaba sucediendo en la realidad de la pandemia y cómo se pudieron crear acciones para ayudar a contrarrestar sus efectos.,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me encantó poder ser parte de la ayuda para disminuir el covid 19 en mi entorno,Reconocimiento,28125,Embajadores de Bienestar para estudiantes,"LIFE, Liderazgo y Formación Estudiantil",3,1-3,Regular
17/06/22 10:10,17/06/22 10:14,IP Address,189.152.238.164,100,238,True,17/06/22 10:14,R_1C4kJ1kd644Yt70,@01615,,25.6449,-100.311,email,ES-ES, 4,"
5 Muy Satisfecho", 4, 4, 4, 4, 3, 4,No,Sí,Buen trabajo, 4, 4,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo",Me gustó el enfoque pero faltó organización ,Área de oportunidad,28201,NAFI - Nutrición y Actividad Física Infantil,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar",3,1-3,Regular
17/06/22 10:21,17/06/22 10:23,IP Address,187.161.119.18,100,73,True,17/06/22 10:23,R_2ahRirzNmEcfHu8,@01616,,25.6449,-100.311,email,ES-ES,"
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho","
5 Muy Satisfecho",Sí,Sí,Muy bonito que nos dejen trabajar con los niños!! ,"
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","
5 Totalmente de Acuerdo","Me encantó, fue bastante dinámica! ",Reconocimiento,28195,Taller de Química,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología",3,1-3,Regular
